31,2012-08-11 17:49:44.440239,1,3,Part1.tif088.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-22,33),(-22.5,32)",33
32,2012-08-11 17:49:44.450463,1,3,Part1.tif109.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-22.5,25),(-23,24)",25
33,2012-08-11 17:49:44.460731,1,3,Part1.tif1110.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-22.5,26),(-23,25)",25
34,2012-08-11 17:49:44.471043,1,3,Part1.tif1211.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-22.5,27),(-23,26)",27
35,2012-08-11 17:49:44.481182,1,3,Part1.tif1312.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-22.5,28),(-23,27)",27
36,2012-08-11 17:49:44.491567,1,3,Part1.tif1413.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-22.5,29),(-23,28)",29
37,2012-08-11 17:49:44.50184,1,3,Part1.tif1514.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-22.5,30),(-23,29)",29
38,2012-08-11 17:49:44.512126,1,3,Part1.tif1615.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-22.5,31),(-23,30)",31
39,2012-08-11 17:49:44.522337,1,3,Part1.tif1716.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-22.5,32),(-23,31)",31
40,2012-08-11 17:49:44.532666,1,3,Part1.tif1817.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-22.5,33),(-23,32)",33
41,2012-08-11 17:49:44.543056,1,3,Part1.tif2018.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-23,25),(-23.5,24)",25
42,2012-08-11 17:49:44.553013,1,3,Part1.tif2119.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-23,26),(-23.5,25)",25
43,2012-08-11 17:49:44.563488,1,3,Part1.tif2220.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-23,27),(-23.5,26)",27
44,2012-08-11 17:49:44.573846,1,3,Part1.tif2321.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-23,28),(-23.5,27)",27
45,2012-08-11 17:49:44.583985,1,3,Part1.tif2422.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-23,29),(-23.5,28)",29
46,2012-08-11 17:49:44.594371,1,3,Part1.tif2523.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-23,30),(-23.5,29)",29
47,2012-08-11 17:49:44.604666,1,3,Part1.tif2624.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-23,31),(-23.5,30)",31
48,2012-08-11 17:49:44.614891,1,3,Part1.tif2725.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-23,32),(-23.5,31)",31
49,2012-08-11 17:49:44.62522,1,3,Part1.tif2826.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-23,33),(-23.5,32)",33
50,2012-08-11 17:49:44.635331,1,3,Part1.tif3027.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-23.5,25),(-24,24)",25
51,2012-08-11 17:49:44.64558,1,3,Part1.tif3128.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-23.5,26),(-24,25)",25
52,2012-08-11 17:49:44.656053,1,3,Part1.tif3229.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-23.5,27),(-24,26)",27
53,2012-08-11 17:49:44.666213,1,3,Part1.tif3330.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-23.5,28),(-24,27)",27
54,2012-08-11 17:49:44.676515,1,3,Part1.tif3431.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-23.5,29),(-24,28)",29
55,2012-08-11 17:49:44.686806,1,3,Part1.tif3532.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-23.5,30),(-24,29)",29
56,2012-08-11 17:49:44.769136,1,3,Part1.tif3633.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-23.5,31),(-24,30)",31
57,2012-08-11 17:49:44.820574,1,3,Part1.tif3734.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-23.5,32),(-24,31)",31
58,2012-08-11 17:49:44.830722,1,3,Part1.tif3835.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-23.5,33),(-24,32)",33
59,2012-08-11 17:49:44.841173,1,3,Part1.tif4036.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-24,25),(-24.5,24)",25
60,2012-08-11 17:49:44.851305,1,3,Part1.tif4137.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-24,26),(-24.5,25)",25
61,2012-08-11 17:49:44.861626,1,3,Part1.tif4238.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-24,27),(-24.5,26)",27
62,2012-08-11 17:49:44.871883,1,3,Part1.tif4339.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-24,28),(-24.5,27)",27
63,2012-08-11 17:49:44.882198,1,3,Part1.tif4440.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-24,29),(-24.5,28)",29
64,2012-08-11 17:49:44.892253,1,3,Part1.tif4541.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-24,30),(-24.5,29)",29
65,2012-08-11 17:49:44.902801,1,3,Part1.tif4642.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-24,31),(-24.5,30)",31
66,2012-08-11 17:49:44.912917,1,3,Part1.tif4743.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-24,32),(-24.5,31)",31
67,2012-08-11 17:49:44.923238,1,3,Part1.tif4844.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-24,33),(-24.5,32)",33
68,2012-08-11 17:49:44.933616,1,3,Part1.tif5045.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-24.5,25),(-25,24)",25
69,2012-08-11 17:49:44.943775,1,3,Part1.tif5146.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-24.5,26),(-25,25)",25
70,2012-08-11 17:49:44.954061,1,3,Part1.tif5247.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-24.5,27),(-25,26)",27
71,2012-08-11 17:49:44.964319,1,3,Part1.tif5348.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-24.5,28),(-25,27)",27
72,2012-08-11 17:49:44.974589,1,3,Part1.tif5449.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-24.5,29),(-25,28)",29
73,2012-08-11 17:49:44.985025,1,3,Part1.tif5550.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-24.5,30),(-25,29)",29
74,2012-08-11 17:49:44.995199,1,3,Part1.tif5651.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-24.5,31),(-25,30)",31
75,2012-08-11 17:49:45.005611,1,3,Part1.tif5752.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-24.5,32),(-25,31)",31
76,2012-08-11 17:49:45.015822,1,3,Part1.tif5853.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-24.5,33),(-25,32)",33
77,2012-08-11 17:49:45.067708,1,3,Part1.tif6054.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-25,25),(-25.5,24)",25
78,2012-08-11 17:49:45.077489,1,3,Part1.tif6155.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-25,26),(-25.5,25)",25
79,2012-08-11 17:49:45.087908,1,3,Part1.tif6256.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-25,27),(-25.5,26)",27
80,2012-08-11 17:49:45.097988,1,3,Part1.tif6357.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-25,28),(-25.5,27)",27
81,2012-08-11 17:49:45.108323,1,3,Part1.tif6458.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-25,29),(-25.5,28)",29
82,2012-08-11 17:49:45.118699,1,3,Part1.tif6559.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-25,30),(-25.5,29)",29
83,2012-08-11 17:49:45.128837,1,3,Part1.tif6660.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-25,31),(-25.5,30)",31
84,2012-08-11 17:49:45.139165,1,3,Part1.tif6761.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-25,32),(-25.5,31)",31
85,2012-08-11 17:49:45.149366,1,3,Part1.tif6862.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-25,33),(-25.5,32)",33
86,2012-08-11 17:49:45.159653,1,3,Part1.tif7063.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-25.5,25),(-26,24)",25
87,2012-08-11 17:49:45.169888,1,3,Part1.tif7164.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-25.5,26),(-26,25)",25
88,2012-08-11 17:49:45.180214,1,3,Part1.tif7265.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-25.5,27),(-26,26)",27
89,2012-08-11 17:49:45.190535,1,3,Part1.tif7366.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-25.5,28),(-26,27)",27
90,2012-08-11 17:49:45.200849,1,3,Part1.tif7467.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-25.5,29),(-26,28)",29
91,2012-08-11 17:49:45.211244,1,3,Part1.tif7568.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-25.5,30),(-26,29)",29
92,2012-08-11 17:49:45.221315,1,3,Part1.tif7669.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-25.5,31),(-26,30)",31
93,2012-08-11 17:49:45.231706,1,3,Part1.tif7770.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-25.5,32),(-26,31)",31
94,2012-08-11 17:49:45.24193,1,3,Part1.tif7871.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-25.5,33),(-26,32)",33
95,2012-08-11 17:49:45.252194,1,3,Part1.tif8072.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-26,25),(-26.5,24)",25
96,2012-08-11 17:49:45.262583,1,3,Part1.tif8173.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-26,26),(-26.5,25)",25
97,2012-08-11 17:49:45.272784,1,3,Part1.tif8274.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-26,27),(-26.5,26)",27
98,2012-08-11 17:49:45.282995,1,3,Part1.tif8375.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-26,28),(-26.5,27)",27
99,2012-08-11 17:49:45.293425,1,3,Part1.tif8476.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-26,29),(-26.5,28)",29
100,2012-08-11 17:49:45.303641,1,3,Part1.tif8577.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-26,30),(-26.5,29)",29
101,2012-08-11 17:49:45.313736,1,3,Part1.tif8678.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-26,31),(-26.5,30)",31
102,2012-08-11 17:49:45.324142,1,3,Part1.tif8779.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-26,32),(-26.5,31)",31
103,2012-08-11 17:49:45.334445,1,3,Part1.tif8880.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-26,33),(-26.5,32)",33
104,2012-08-11 17:49:45.344761,1,3,Part1.tif9081.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-26.5,25),(-27,24)",25
105,2012-08-11 17:49:45.355127,1,3,Part1.tif9182.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-26.5,26),(-27,25)",25
106,2012-08-11 17:49:45.365329,1,3,Part1.tif9283.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-26.5,27),(-27,26)",27
107,2012-08-11 17:49:45.375564,1,3,Part1.tif9384.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-26.5,28),(-27,27)",27
108,2012-08-11 17:49:45.385886,1,3,Part1.tif9485.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-26.5,29),(-27,28)",29
109,2012-08-11 17:49:45.396239,1,3,Part1.tif9586.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-26.5,30),(-27,29)",29
110,2012-08-11 17:49:45.406429,1,3,Part1.tif9687.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-26.5,31),(-27,30)",31
111,2012-08-11 17:49:45.416706,1,3,Part1.tif9788.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-26.5,32),(-27,31)",31
112,2012-08-11 17:49:45.427044,1,3,Part1.tif9889.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-26.5,33),(-27,32)",33
113,2012-08-11 17:49:45.437352,1,3,Part1.tif10090.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-27,25),(-27.5,24)",25
114,2012-08-11 17:49:45.447577,1,3,Part1.tif10191.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-27,26),(-27.5,25)",25
115,2012-08-11 17:49:45.457761,1,3,Part1.tif10292.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-27,27),(-27.5,26)",27
116,2012-08-11 17:49:45.468085,1,3,Part1.tif10393.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-27,28),(-27.5,27)",27
117,2012-08-11 17:49:45.478493,1,3,Part1.tif10494.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-27,29),(-27.5,28)",29
118,2012-08-11 17:49:45.488639,1,3,Part1.tif10595.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-27,30),(-27.5,29)",29
119,2012-08-11 17:49:45.498751,1,3,Part1.tif10696.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-27,31),(-27.5,30)",31
120,2012-08-11 17:49:45.509187,1,3,Part1.tif10797.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-27,32),(-27.5,31)",31
121,2012-08-11 17:49:45.519494,1,3,Part1.tif10898.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-27,33),(-27.5,32)",33
122,2012-08-11 17:49:45.529692,1,3,Part1.tif11099.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-27.5,25),(-28,24)",25
123,2012-08-11 17:49:45.54015,1,3,Part1.tif111100.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-27.5,26),(-28,25)",25
124,2012-08-11 17:49:45.550384,1,3,Part1.tif112101.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-27.5,27),(-28,26)",27
125,2012-08-11 17:49:45.56057,1,3,Part1.tif113102.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-27.5,28),(-28,27)",27
126,2012-08-11 17:49:45.57088,1,3,Part1.tif114103.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-27.5,29),(-28,28)",29
127,2012-08-11 17:49:45.581135,1,3,Part1.tif115104.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-27.5,30),(-28,29)",29
128,2012-08-11 17:49:45.591423,1,3,Part1.tif116105.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-27.5,31),(-28,30)",31
129,2012-08-11 17:49:45.60181,1,3,Part1.tif117106.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-27.5,32),(-28,31)",31
130,2012-08-11 17:49:45.612127,1,3,Part1.tif118107.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-27.5,33),(-28,32)",33
131,2012-08-11 17:49:45.622301,1,3,Part1.tif120108.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-28,25),(-28.5,24)",25
132,2012-08-11 17:49:45.653376,1,3,Part1.tif121109.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-28,26),(-28.5,25)",25
133,2012-08-11 17:49:45.673721,1,3,Part1.tif122110.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-28,27),(-28.5,26)",27
134,2012-08-11 17:49:45.683931,1,3,Part1.tif123111.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-28,28),(-28.5,27)",27
135,2012-08-11 17:49:45.694366,1,3,Part1.tif124112.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-28,29),(-28.5,28)",29
136,2012-08-11 17:49:45.704539,1,3,Part1.tif125113.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-28,30),(-28.5,29)",29
137,2012-08-11 17:49:45.714686,1,3,Part1.tif126114.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-28,31),(-28.5,30)",31
138,2012-08-11 17:49:45.725184,1,3,Part1.tif127115.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-28,32),(-28.5,31)",31
139,2012-08-11 17:49:45.735561,1,3,Part1.tif128116.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-28,33),(-28.5,32)",33
140,2012-08-11 17:49:45.74558,1,3,Part1.tif130117.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-28.5,25),(-29,24)",25
141,2012-08-11 17:49:45.756016,1,3,Part1.tif131118.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-28.5,26),(-29,25)",25
142,2012-08-11 17:49:45.766194,1,3,Part1.tif132119.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-28.5,27),(-29,26)",27
143,2012-08-11 17:49:45.776345,1,3,Part1.tif133120.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-28.5,28),(-29,27)",27
144,2012-08-11 17:49:45.786756,1,3,Part1.tif134121.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-28.5,29),(-29,28)",29
145,2012-08-11 17:49:45.797044,1,3,Part1.tif135122.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-28.5,30),(-29,29)",29
146,2012-08-11 17:49:45.807312,1,3,Part1.tif136123.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-28.5,31),(-29,30)",31
147,2012-08-11 17:49:45.817647,1,3,Part1.tif137124.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-28.5,32),(-29,31)",31
148,2012-08-11 17:49:45.827948,1,3,Part1.tif138125.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-28.5,33),(-29,32)",33
149,2012-08-11 17:49:45.838215,1,3,Part1.tif140126.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-29,25),(-29.5,24)",25
150,2012-08-11 17:49:45.848358,1,3,Part1.tif141127.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-29,26),(-29.5,25)",25
151,2012-08-11 17:49:45.858783,1,3,Part1.tif142128.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-29,27),(-29.5,26)",27
152,2012-08-11 17:49:45.869079,1,3,Part1.tif143129.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-29,28),(-29.5,27)",27
153,2012-08-11 17:49:45.879351,1,3,Part1.tif144130.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-29,29),(-29.5,28)",29
154,2012-08-11 17:49:45.889634,1,3,Part1.tif145131.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-29,30),(-29.5,29)",29
155,2012-08-11 17:49:45.899938,1,3,Part1.tif146132.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-29,31),(-29.5,30)",31
156,2012-08-11 17:49:45.910243,1,3,Part1.tif147133.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-29,32),(-29.5,31)",31
157,2012-08-11 17:49:45.920491,1,3,Part1.tif148134.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-29,33),(-29.5,32)",33
158,2012-08-11 17:49:45.930484,1,3,Part1.tif150135.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-29.5,25),(-30,24)",25
159,2012-08-11 17:49:45.940926,1,3,Part1.tif151136.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-29.5,26),(-30,25)",25
160,2012-08-11 17:49:45.951233,1,3,Part1.tif152137.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-29.5,27),(-30,26)",27
161,2012-08-11 17:49:45.961541,1,3,Part1.tif153138.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-29.5,28),(-30,27)",27
162,2012-08-11 17:49:45.971906,1,3,Part1.tif154139.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-29.5,29),(-30,28)",29
163,2012-08-11 17:49:45.982106,1,3,Part1.tif155140.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-29.5,30),(-30,29)",29
164,2012-08-11 17:49:45.992343,1,3,Part1.tif156141.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-29.5,31),(-30,30)",31
165,2012-08-11 17:49:46.00271,1,3,Part1.tif157142.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-29.5,32),(-30,31)",31
166,2012-08-11 17:49:46.012855,1,3,Part1.tif158143.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-29.5,33),(-30,32)",33
167,2012-08-11 17:49:46.023103,1,3,Part1.tif160144.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-30,25),(-30.5,24)",25
168,2012-08-11 17:49:46.03349,1,3,Part1.tif161145.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-30,26),(-30.5,25)",25
169,2012-08-11 17:49:46.043856,1,3,Part1.tif162146.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-30,27),(-30.5,26)",27
170,2012-08-11 17:49:46.053961,1,3,Part1.tif163147.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-30,28),(-30.5,27)",27
171,2012-08-11 17:49:46.064258,1,3,Part1.tif164148.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-30,29),(-30.5,28)",29
172,2012-08-11 17:49:46.074537,1,3,Part1.tif165149.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-30,30),(-30.5,29)",29
173,2012-08-11 17:49:46.084918,1,3,Part1.tif166150.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-30,31),(-30.5,30)",31
174,2012-08-11 17:49:46.09508,1,3,Part1.tif167151.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-30,32),(-30.5,31)",31
175,2012-08-11 17:49:46.105491,1,3,Part1.tif168152.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-30,33),(-30.5,32)",33
176,2012-08-11 17:49:46.115706,1,3,Part1.tif170153.BIN,/home/maggie/GISdata/SA National land cover 2001/BIN,"(-30.5,25),(-31,24)",25
